page,title,nid,file_id,filename,alt,uses_elsewhere,confidence,why,src
"/schoolsupports/schoolhealth/sampleforms","School Health Sample Forms","","35484","School Health - Service.png","School Health Sample Forms Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Service.png"
"/schoolsupports/schoolhealth/service/acutecare","Communicable Disease","","39033","School Health - Communicable Diseases Management Web Banner.png","Communicable Diseases Management Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Communicable%20Diseases%20Management%20Web%20Banner.png"
"/schoolsupports/schoolhealth/service/dental","Guidelines for School Health Services: Oral Health","","39117","School Health - Oral Health Web Banner.png","School Health - Oral Health Web Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Oral%20Health%20Web%20Banner.png"
"/schoolsupports/schoolhealth/wellness","Employee Health Promotion & Wellness","","34574","Employee Health Banner.png","Employee Health Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Employee%20Health%20Banner.png"
"/specialservices","Office of Special Services & Inclusive Education","","31054","OSSIE Banner .png","OSSIE Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20Banner%20.png"
"/specialservices/EarlyChildhoodSpecialEducation/FAPE","Free Appropriate Public Education (FAPE) in Early Childhood Special Education","","38463","Special Services - FAPE Web Banner.png","FAPE in Early Childhood Special Education Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Special%20Services%20-%20FAPE%20Web%20Banner.png"
"/specialservices/math4me","Math4ME","","52249","OSSIE - Math4ME (3).png","Math4ME Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20Math4ME%20%283%29.png"
"/specialservices/resources","Resources for Families & Schools","","38185","OSSIE - Resources for Schools & Families .png","OSSIE Resources Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20Resources%20for%20Schools%20%26%20Families%20.png"
"/specialservices/seeds","Special Educator Engagement, Development & Support (SEEDS) ","","38131","OSSIE - SEEDS.png","SEEDS Website Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20SEEDS.png"
"/specialservices/specialprojects","Special Projects for Inclusion","","38117","OSSIE - Special Projects Website Banner.png","Special Projects Web Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20Special%20Projects%20Website%20Banner.png"
"/standards/ela/resources","English Language Arts/Literacy Standards Review 2020 Resources","","43967","Standards Review & Instruction - English Language Arts 2020 Resources.png","Resources Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Standards%20Review%20%26%20Instruction%20-%20English%20Language%20Arts%202020%20Resources.png"
"/steam","STEAM Hub","","46949","STEAM - Home Banner.png","Home banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/STEAM%20-%20Home%20Banner.png"
"/teachingandlearning","Office of Teaching & Learning","","52265","Teaching & Learning (1).png","Teaching and Learning Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Teaching%20%26%20Learning%20%281%29.png"
"/teachingandlearning/engagementseries","EngageMEnt: Cultivating Innovative Teaching & Learning","","46425","Teaching & Learning - EngageMEnt Home Banner.png","EngageMEnt Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Teaching%20%26%20Learning%20-%20EngageMEnt%20Home%20Banner.png"
"/teachingandlearning/resources","The Office of Teaching & Learning Resources","","52265","Teaching & Learning (1).png","Teaching &amp; Learning Programs Banner","0","7","at top + full width + named banner","https://www.maine.gov/doe/sites/maine.gov.doe/files/inline-images/Teaching%20%26%20Learning%20%281%29.png"
"/Testing_Accountability/MECAS","Maine Comprehensive Assessment System (MECAS)","","33833","Assessment - MECAS.png","MECAS Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20MECAS.png"
"/Testing_Accountability/MECAS/calendar","Maine Assessment Calendar","","46681","Assessment - MECAS Assessment Calendar Banner.png","Assessment Calendar Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20MECAS%20Assessment%20Calendar%20Banner.png"
"/Testing_Accountability/MECAS/ela_math_materials/msaa","Multi-State Alternate Assessment (MSAA)","","46685","Assessment - Multistate Alternate Assessment Banner.png","MSAA Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20Multistate%20Alternate%20Assessment%20Banner.png"
"/Testing_Accountability/MECAS/materials/access","English Language Proficiency Assessments","","47495","Assessment - English Language Proficiency for Multilingual Learners Banner.png","English Proficiency Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20English%20Language%20Proficiency%20for%20Multilingual%20Learners%20Banner.png"
"/Testing_Accountability/MECAS/materials/meascience","Science Assessment","","46675","Assessment - MECAS Science Assessment Landing Page Banner.png","MECAS Science Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20MECAS%20Science%20Assessment%20Landing%20Page%20Banner.png"
"/Testing_Accountability/MECAS/math_ELA_Literacy","Math & ELA/Literacy","","53741","Assessment - MECAS Math & Literacy Assessment Banner.png","MECAS banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20MECAS%20Math%20%26%20Literacy%20Assessment%20Banner.png"
"/Testing_Accountability/MECAS/NWEA","Maine Through Year Assessment: Math & Reading","","51911","Assessment - Maine Through Year Math and Reading Banner.png","Math and Reading Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20Maine%20Through%20Year%20Math%20and%20Reading%20Banner.png"
"/Testing_Accountability/MECAS/sciencematerials/msaa","MSAA Science","","46687","Assessment - Multistate Alternate Assessment Science Banner.png","MSAA Science Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20-%20Multistate%20Alternate%20Assessment%20Science%20Banner.png"
"/Testing_Accountability/model","Maine's Model of School Support","","44351","Model of Support - Home Banner.png","Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Model%20of%20Support%20-%20Home%20Banner.png"
"/testing_accountability/model/schoolsupports","Tiers of Support","","44355","Model of Support - Tiers of Support Banner.png","Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Model%20of%20Support%20-%20Tiers%20of%20Support%20Banner.png"
"/webinarlibrary","Professional Learning Webinar Library","","39515","Professional Webinar Library Web Banner.png","Professional Webinar Library Web Banner","0","7","at top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Professional%20Webinar%20Library%20Web%20Banner.png"
"/about/contact","Maine Department of Education","","50781","About - Directory Banner.png","Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/About%20-%20Directory%20Banner.png"
"/about/partnerships/global","Global Partners Network","","44469","Partnerships - Global Partner Network - China.png","China Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Partnerships%20-%20Global%20Partner%20Network%20-%20China.png"
"/annualsummit","Maine Department of Education Annual Summit","","51967","2026 Annual Summit - ElevatED Bizaboo Header - 4.2.2026.png","header","0","6","at top + full width + named header","/doe/sites/maine.gov.doe/files/inline-images/2026%20Annual%20Summit%20-%20ElevatED%20Bizaboo%20Header%20-%204.2.2026.png"
"/data-reporting","Data & Reporting","","36589","Data & Reporting.png","Data and reporting header","0","6","at top + full width + named header","/doe/sites/maine.gov.doe/files/inline-images/Data%20%26%20Reporting.png"
"/earlyinterventionforme","Early Intervention for ME, Birth to 3 Years","","36499","Early Intervention for ME - Home Header.png","Early Intervention for ME - Home Header","0","6","at top + full width + named header","/doe/sites/maine.gov.doe/files/inline-images/Early%20Intervention%20for%20ME%20-%20Home%20Header.png"
"/educatorservices","Office of Higher Education & Educator Support Services","","31018","HE - HE.png","Services Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/HE%20-%20HE.png"
"/facilitieshome","Office of School Facilities","","","Facilities Office - About Us Card.png","About Us Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Facilities Office - About Us Card.png"
"/innovation","Office of Innovation","","53869","Innovation - EnGiNE Program Card.png","EnGiNE banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Innovation%20-%20EnGiNE%20Program%20Card.png"
"/innovation/outdooreducation","Outdoor Education","","31102","Outdoor - RREV.png","RREV Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Outdoor%20-%20RREV.png"
"/learning","Learning","","34947","Adult Education Banner_0.png","Adult Ed Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Adult%20Education%20Banner_0.png"
"/learning/earlychildhood","Early Learning","","","Early Learning Home - Public Preschool Card.png","Public Preschool Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Early Learning Home - Public Preschool Card.png"
"/learning/earlychildhood/transitions/modules","Transitioning into Kindergarten - Professional Development Modules","","35631","Transition to Kindergarten - Module 1_0.png","Module 1 Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Transition%20to%20Kindergarten%20-%20Module%201_0.png"
"/offices","Maine Department of Education Offices","","30979","O - Federal Programs.png","federal programs banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/O%20-%20Federal%20Programs.png"
"/pathways","Office of Workforce Development & Innovative Pathways","","31055","WDIP - Adult Education_0.png","Adult Education Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/WDIP%20-%20Adult%20Education_0.png"
"/schoolsafety","Maine School Safety Center","","31071","MSSC - About Us_1.png","Services Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/MSSC%20-%20About%20Us_1.png"
"/schoolsupports","Office of School & Student Supports","","31126","O3S - Health_1.png","Coordinated School Health Banner","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/O3S%20-%20Health_1.png"
"/specialservices/specialprojects","Special Projects for Inclusion","","38107","Special Projects - Inclusive Education Website Banner.png","WIP","0","6","near top + full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Special%20Projects%20-%20Inclusive%20Education%20Website%20Banner.png"
"/about","About","","51647","About - Maine DOE Banner.png","About the Maine Department of Education","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/About%20-%20Maine%20DOE%20Banner.png"
"/about/leadership/stateboard","State Board of Education","","35132","State Board.jpg","State Board of Education Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/State%20Board.jpg"
"/data-reporting/reporting/othersystems","Other Data Reporting Systems","","36591","Other Systems.png","Other Data Reporting Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Other%20Systems.png"
"/data-reporting/warehouse","Data Warehouse","","36547","Data Warehouse Banner - 7.24.2024.png","Data Warehouse Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Data%20Warehouse%20Banner%20-%207.24.2024.png"
"/facilitieshome","Office of School Facilities","","","Facilities Office - Programs Card.png","Programs Banner","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Facilities Office - Programs Card.png"
"/federalprograms","Office of Federal Programs","","31050","FP Banner.png","Federal Programs Banner","1","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/FP%20Banner.png"
"/federalprograms/fedrelief/pandemic","Maine's Whole Student Pandemic Response","","34810","Pandemic Response.jpg","Pandemic Response Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Pandemic%20Response.jpg"
"/federalprograms/resources","Federal Programs Resources","","31455","FP - Requirements.png","Federal requirements banner","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/FP%20-%20Requirements.png"
"/funding/gpa/eps","Essential Programs and Services (EPS) Funding","","41201","School Finance - Essential Programs & Services Funding Website Banner.png","Essential Programs Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Finance%20-%20Essential%20Programs%20%26%20Services%20Funding%20Website%20Banner.png"
"/funding/reports/tuition","Tuition Rates","","39953","School Finance - Tuition Rates Web Banner.png","School Finance Tuition Rates Web Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Finance%20-%20Tuition%20Rates%20Web%20Banner.png"
"/innovation","Office of Innovation","","52069","Innovation - Environmental & Outdoor Learning Card.png","Outdoor Education Banner","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Innovation%20-%20Environmental%20%26%20Outdoor%20Learning%20Card.png"
"/innovation/climateeducation","Climate Education","","40787","Climate Education - Homepage Web Banner.png","Climate Education Home Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Climate%20Education%20-%20Homepage%20Web%20Banner.png"
"/innovation/climateeducation/grantprogram","Climate Education Professional Development Grant Pilot Program","","40781","Climate Education - Professional Development Grant Pilot Program Web Banner.png","Climate Education Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Climate%20Education%20-%20Professional%20Development%20Grant%20Pilot%20Program%20Web%20Banner.png"
"/innovation/MaineOutdoorLearning/pastprograms","Maine Outdoor Learning Initiative: Past Programs","","35029","MOLI - Programs.png","MOLI Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/MOLI%20-%20Programs.png"
"/innovation/outdooreducation","Outdoor Education","","31105","Outdoor Education.png","Outdoor Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Outdoor%20Education.png"
"/innovation/outdooreducation","Outdoor Education","","31103","Outdoor - MOLI.png","MOLI Banner","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Outdoor%20-%20MOLI.png"
"/innovation/rrev/history","RREV History","","38521","RREV RD - History - Superintendents Banner.png","presenter showing notes","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/RREV%20RD%20-%20History%20-%20Superintendents%20Banner.png"
"/learning","Learning","","34960","Assessment Banner_1.png","Assessment Banner","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Assessment%20Banner_1.png"
"/learning/content/health","Health Education","","42617","School Health - Health Education Banner.jpg","Health Education Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/School%20Health%20-%20Health%20Education%20Banner.jpg"
"/learning/earlychildhood/1stgradeforme/unit3","Unit 3 - Resources In Our Community","","50533","1st Grade for ME - Unit 3 - Resources in Our community Banner.png","Resources Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/1st%20Grade%20for%20ME%20-%20Unit%203%20-%20Resources%20in%20Our%20community%20Banner.png"
"/learning/earlychildhood/1stgradeforme/unit4","1st Grade for ME - Unit 4 - Communicating With Sound and Light","","51451","1st Grade for ME - Unit 4 - Communicating with Sound & Light Banner.png","Sound and Light Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/1st%20Grade%20for%20ME%20-%20Unit%204%20-%20Communicating%20with%20Sound%20%26%20Light%20Banner.png"
"/learning/earlychildhood/headstart","Head Start State Collaboration Office","","48897","Head Start Collaboration Office Website Banner.png","Head Start State Collaboration Office banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Head%20Start%20Collaboration%20Office%20Website%20Banner.png"
"/learning/earlychildhood/K4ME","K for ME","","51499","Early Learning - K for ME Homepage Banner.png","K for ME Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Early%20Learning%20-%20K%20for%20ME%20Homepage%20Banner.png"
"/learning/earlychildhood/K4ME/unit1","K for ME - Unit 1 - Our Community","","48761","K for ME - Unit 2 - Our Community Banner.png","community banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/K%20for%20ME%20-%20Unit%202%20-%20Our%20Community%20Banner.png"
"/learning/earlychildhood/K4ME/unit4","K for ME - Unit 4 - Our Earth","","51031","K for ME - Unit 4 - Our Earth Banner.png","K for me banner our earth","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/K%20for%20ME%20-%20Unit%204%20-%20Our%20Earth%20Banner.png"
"/learning/earlychildhood/PreK4ME/unit1-links","Pre K for ME - Unit 1 Family","","46591","Pre-K for ME - Unit 1 - Family.png","Unit 1 banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Pre-K%20for%20ME%20-%20Unit%201%20-%20Family.png"
"/learning/earlylearning/instructionalprogramming/2ndgradeforme/unit1","2nd Grade for ME - Unit 1 - How We Learn in our Communities","","46235","2nd Grade for ME - Unit 1 - How We Learn in Our Communities Banner.png","How we learn in our communities banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/2nd%20Grade%20for%20ME%20-%20Unit%201%20-%20How%20We%20Learn%20in%20Our%20Communities%20Banner.png"
"/learning/earlylearning/instructionalprogramming/2ndgradeforme/unit2","2nd Grade for ME - Unit 2 - The Forces of Wind & Water","","47775","2nd Grade for ME - Unit 2 - The Forces of Wind and Water Banner.png","water banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/2nd%20Grade%20for%20ME%20-%20Unit%202%20-%20The%20Forces%20of%20Wind%20and%20Water%20Banner.png"
"/learning/earlylearning/instructionalprogramming/2ndgradeforme/unit3","2nd Grade for ME - Unit 3","","50299","2nd Grade for ME - Unit 3 - Connecting Places Connecting People.png","banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/2nd%20Grade%20for%20ME%20-%20Unit%203%20-%20Connecting%20Places%20Connecting%20People.png"
"/learning/earlylearning/instructionalprogramming/2ndgradeforme/unit4","2nd Grade for ME - Unit 4 - The Power of Pollinators","","51529","Early Learning - 2nd Grade for ME - Unit 4 - The Power of Pollinators Banner.png","Pollinators Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-files/Early%20Learning%20-%202nd%20Grade%20for%20ME%20-%20Unit%204%20-%20The%20Power%20of%20Pollinators%20Banner.png"
"/learning/elo/maine","Extended Learning in Maine","","39259","Extended Learning Opportunities - Extended Learning in Maine Website Banner.png","Extended Learning in Maine Website Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Extended%20Learning%20Opportunities%20-%20Extended%20Learning%20in%20Maine%20Website%20Banner.png"
"/learning/esea","ESEA Federal Programs","","42361","Federal Programs - ESEA Home Banner.png","ESEA Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Federal%20Programs%20-%20ESEA%20Home%20Banner.png"
"/learning/healtheducationandphysicaleducation/professionaldevelopment","Health Education & Physical Education Professional Development","","38667","Health Education - Professional Development Banner.png","Health Education Professional Development Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Health%20Education%20-%20Professional%20Development%20Banner.png"
"/learning/hub","The Learning Hub","","53725","Content & Standards - The Learning Hub Banner - 6.25.2026.png","Learning Hub Banner","1","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Content%20%26%20Standards%20-%20The%20Learning%20Hub%20Banner%20-%206.25.2026.png"
"/learning/II/ConCEPT/conceptfoundations","Concepts","","51991","Interdisciplinary Instruction - Concept Banner.jpg","banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Concept%20Banner.jpg"
"/learning/II/ConCEPT/connections","Community Connections","","44887","Interdisciplinary Instruction - Community Connections Banner - 6.10.2025.png","Community Connections Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Community%20Connections%20Banner%20-%206.10.2025.png"
"/learning/II/ConCEPT/overarchingideas","Overarching Ideas","","51895","Interdisciplinary Instruction - Overarching Ideas Banner.jpg","Overarching Ideas Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Overarching%20Ideas%20Banner.jpg"
"/learning/II/inquiry-questioning"," Using Curiosity & Wonder to Guide Inquiry","","39053","Interdisciplinary Instruction -using curiosity and wonder to guide inquiry banner .png","Students looking through a microscope","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-using%20curiosity%20and%20wonder%20to%20guide%20inquiry%20banner%20.png"
"/learning/II/integratedliteracy","Integrated Literacy","","49019","Interdisciplinary Instruction - Integrated Literacy Banner.png","Literacy Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Integrated%20Literacy%20Banner.png"
"/learning/II/neuroscience","Connections to Neuroscience","","51973","Interdisciplinary Instruction - Connections to Neuroscience Banner.jpg","Connections to Neuroscience Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Connections%20to%20Neuroscience%20Banner.jpg"
"/learning/II/overview","The Vision of Interdisciplinary Instruction","","38379","II - Vision page.png","II vision banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/II%20-%20Vision%20page.png"
"/learning/II/partnership-landing","Authentic Audience","","51975","Interdisciplinary Instruction - Authentic Audience Banner.jpg","Authentic Audience Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Authentic%20Audience%20Banner.jpg"
"/learning/II/partnership-landing/careerconnect","Career Connections","","51977","Interdisciplinary Instruction - Career Connections Banner.jpg","Career Connections Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Career%20Connections%20Banner.jpg"
"/learning/II/PL/SSQ","Supporting Students in Questioning","","51905","Interdisciplinary Instruction - Supporting Students in Questioning Banner.jpg","Questions Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Supporting%20Students%20in%20Questioning%20Banner.jpg"
"/learning/II/reflection","Educator-Focused Reflective Practices","","44521","Interdisciplinary Instruction - Educator-Focused Reflective Practices Banner - 4.24.2025.png","Educator-Focused Reflective Practices Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Educator-Focused%20Reflective%20Practices%20Banner%20-%204.24.2025.png"
"/learning/II/udl","Universal Design for Learning","","51901","Interdisciplinary Instruction - Universal Design for Learning Banner.jpg","UDL Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Interdisciplinary%20Instruction%20-%20Universal%20Design%20for%20Learning%20Banner.jpg"
"/learning/mathpathways","Math Pathways","","36855","Math Pathways Resources Card Banner.png","Card Image Caption","0","5","full width + named banner","/doe/sites/maine.gov.doe/files/inline-images/Math%20Pathways%20Resources%20Card%20Banner.png"
"/learning/mathpathways/maine","Math Pathways in Maine","","37289","Math Pathways in Maine Website Banner.png","Math Pathways in Maine Website Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Math%20Pathways%20in%20Maine%20Website%20Banner.png"
"/learning/multilinguallearner","Multilingual Learners","","36897","Multilingual Learners Website Banner.png","Multilingual Learners Website Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Multilingual%20Learners%20Website%20Banner.png"
"/learning/multilinguallearner/identification","Multilingual Learner Identification","","40023","Multilingual Learners - Identification Website Banner.png","Multilingual Learners - Identification Website Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Multilingual%20Learners%20-%20Identification%20Website%20Banner.png"
"/learning/multilinguallearner/pl","Multilingual Programs Professional Learning","","37579","Multilingual Learners - Professional Development Website Banner.png","Professional Development Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Multilingual%20Learners%20-%20Professional%20Development%20Website%20Banner.png"
"/learning/multilinguallearner/resources","Multilingual Programming Resources","","36899","Multilingual Learners - Resources Website Banner.png","Multilingual Learners Resources Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Multilingual%20Learners%20-%20Resources%20Website%20Banner.png"
"/learning/specialed","Office of Special Services & Inclusive Education","","52263","Special Services - Home Web Banner (1).png","Special Services Home Web Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Special%20Services%20-%20Home%20Web%20Banner%20%281%29.png"
"/learning/specialed/fiscal","Funding & Fiscal Accountability","","38997","Special Services - Funding & Fiscal Accountability Web Banner.png","Special Services Funding and Fiscal Accountability Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Special%20Services%20-%20Funding%20%26%20Fiscal%20Accountability%20Web%20Banner.png"
"/learning/specialed/initiatives/pbis","Positive Behavioral Intervention and Supports (PBIS)","","38149","OSSIE - PBIS Website Banner.png","PBIS Website Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20PBIS%20Website%20Banner.png"
"/learning/specialed/law","Special Education Laws & Regulations","","37807","OSSIE - Laws & Regulations Website Banner.png","Special Education Laws and Regulation Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20Laws%20%26%20Regulations%20Website%20Banner.png"
"/learning/specialed/supervision/resources","Supervision, Monitoring, and Support - Resources","","37453","OSSIE - Supervision Resources Web Banner.png","Professional Learning Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/OSSIE%20-%20Supervision%20Resources%20Web%20Banner.png"
"/learning/specialed/transition/youngperson","Transition - Young Person","","29607","Banner 1 Primary.png","TransitionMaine with Moose Logo - Please click here to return to homepage","8","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Banner%201%20Primary.png"
"/learning/standardsreview","Standards Review","","47229","Standards Review Banner.png","Standards Review banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Standards%20Review%20Banner.png"
"/learning/standardsreview/ela","English Language Arts/Literacy Standards Review","","43965","Standards Review & Instruction - English Language Arts.png","Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Standards%20Review%20%26%20Instruction%20-%20English%20Language%20Arts.png"
"/learning/standardsreview/healthandphysicaleducation","Health Education and Physical Education Standards Review","","44361","Standards Review & Instruction - Health & Physical Education.png","Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Standards%20Review%20%26%20Instruction%20-%20Health%20%26%20Physical%20Education.png"
"/learning/standardsreview/mathematics","Mathematics Standards & Review","","47233","Standards Review & Instruction - Mathematics.png","Math Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Standards%20Review%20%26%20Instruction%20-%20Mathematics.png"
"/learning/standardsreview/science","Science, Technology, & Engineering Standards Review","","47227","Standards Review & Instruction - Science Technology & Engineering.png","Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Standards%20Review%20%26%20Instruction%20-%20Science%20Technology%20%26%20Engineering.png"
"/learning/technology/MLTI","Maine Learning Technology Initiative (MLTI)","","45461","MLTI - Homepage Banner.png","MLTI Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/MLTI%20-%20Homepage%20Banner.png"
"/learning/worldlanguages","World Languages","","47397","World Languages Home Banner.png","World Languages Home Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/World%20Languages%20Home%20Banner.png"
"/literacy/literacyforme/resources","Literacy for ME - Resources","","38209","Literacy for ME Resources Website Banner.png","Literacy for ME Resources Website Banner","0","5","at top + named banner","/doe/sites/maine.gov.doe/files/inline-images/Literacy%20for%20ME%20Resources%20Website%20Banner.png"
